trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma13,ma_v_13,ma21,ma_v_21,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120
20120216,000544.SZ,6.2648,6.3203,6.1476,6.2463,6.2894,-0.043099999999999916,-0.6853,73818.91,74674.5957,2.7395,0.95,6.2142,70167.728,6.1729,70451.008,6.1362,68005.1023,6.0636,69813.8029,,,,,,
20120217,000544.SZ,6.2771,6.3018,6.1291,6.1723,6.2463,-0.07399999999999984,-1.1847,40117.56,40253.0418,1.4888,0.57,6.2105,64996.438,6.1766,66812.017,6.1524,68325.6285,6.0543,66325.8857,,,,,,
20120220,000544.SZ,6.2586,6.3326,6.2031,6.2463,6.1723,0.07399999999999984,1.1989,69339.81,70466.43,2.5733,1.07,6.2204,67034.564,6.192,68938.066,6.1732,67649.9915,6.0695,63922.5414,,,,,,
20120221,000544.SZ,6.234,6.3573,6.1538,6.3511,6.2463,0.1048,1.6778,76950.28,78319.4383,2.8557,1.15,6.2611,73077.03,6.221,70659.468,6.1922,68532.1331,6.1015,64825.9152,6.1034,83545.4317,,,,
20120222,000544.SZ,6.3141,6.4436,6.2771,6.4251,6.3511,0.07399999999999984,1.1652,92385.91,95587.8939,3.4286,1.26,6.2882,70522.494,6.2481,73945.627,6.2145,69753.5515,6.1186,65827.9595,6.0954,81588.176,,,,
20120223,000544.SZ,6.3881,6.4251,6.3018,6.3573,6.4251,-0.0677999999999992,-1.0552,64478.26,66510.1946,2.3929,0.91,6.3104,68654.364,6.2623,69411.046,6.2349,71015.0085,6.145,65467.9081,6.1073,79278.5427,,,,
20120224,000544.SZ,6.3819,6.5854,6.3511,6.4189,6.3573,0.06159999999999943,0.969,99563.49,104232.0194,3.6949,1.45,6.3597,80543.55,6.2851,72769.994,6.2624,74078.6415,6.1708,67602.6829,6.1302,77902.697,,,,
20120227,000544.SZ,6.4128,6.4868,6.3634,6.4621,6.4189,0.04320000000000057,0.673,84004.64,87657.0004,3.1175,1.04,6.4029,83476.516,6.3116,75255.54,6.2861,75961.7431,6.1952,69152.0176,6.1476,76958.2323,,,,
20120228,000544.SZ,6.4374,6.6717,6.3696,6.5423,6.4621,0.0801999999999996,1.2411,127371.46,134577.6771,4.7269,1.53,6.4411,93560.752,6.3511,83318.891,6.3113,77311.5423,6.226,73251.321,6.1575,75986.913,,,,
20120229,000544.SZ,6.4806,6.5546,6.3819,6.3881,6.5423,-0.15420000000000034,-2.357,63344.67,66196.2223,2.3508,0.68,6.4337,87752.504,6.361,79137.499,6.3264,77109.2854,6.2463,74555.7948,6.1567,72788.198,,,,
20120301,000544.SZ,6.4683,6.5608,6.4128,6.4436,6.3881,0.05550000000000033,0.8688,74638.25,78626.0765,2.7699,0.85,6.451,89784.502,6.3807,79219.433,6.3454,78300.7523,6.2686,74389.85,6.1591,71497.3457,,,,
20120302,000544.SZ,6.5114,6.6594,6.4744,6.6471,6.4436,0.20350000000000001,3.1582,86051.71,91658.8192,3.1935,0.96,6.4966,87082.146,6.4282,83812.848,6.3838,81324.8877,6.2944,75369.339,6.1832,70372.068,,,,
20120305,000544.SZ,6.6594,6.6902,6.5484,6.5546,6.6471,-0.09250000000000025,-1.3916,68225.49,73098.2681,2.5319,0.78,6.5151,83926.316,6.459,83701.416,6.4042,78483.88,6.3144,74974.959,6.2124,70713.6033,,,,
20120306,000544.SZ,6.5238,6.5238,6.3634,6.4621,6.5546,-0.09249999999999936,-1.4112,59710.04,62268.8623,2.2159,0.71,6.4991,70394.032,6.4701,81977.392,6.4208,77398.5823,6.332,75528.8029,6.2255,70325.8387,,,,
20120307,000544.SZ,6.4066,6.4683,6.3388,6.3511,6.4621,-0.11100000000000065,-1.7177,51613.34,53624.8949,1.9154,0.73,6.4917,68047.766,6.4627,77900.135,6.4346,78282.8731,6.3458,75141.9971,6.2438,69644.972,,,,
20120308,000544.SZ,6.3881,6.4929,6.3758,6.4498,6.3511,0.09870000000000001,1.5541,43981.24,45892.9225,1.6322,0.65,6.4929,61916.364,6.472,75850.433,6.4502,76332.2138,6.3599,74401.8505,6.2629,69286.5727,,,,
20120309,000544.SZ,6.4683,6.4929,6.4066,6.4806,6.4498,0.03080000000000016,0.4775,45218.15,47297.1554,1.6781,0.73,6.4596,53749.652,6.4781,70415.899,6.4602,73891.2808,6.3725,71325.3781,6.2806,69078.224,,,,
20120312,000544.SZ,6.4806,6.5176,6.4189,6.5176,6.4806,0.03699999999999992,0.5709,42070.98,44093.4532,1.5613,0.78,6.4522,48518.75,6.4837,66222.533,6.4673,70020.9015,6.3881,70187.1386,6.3014,69104.387,,,,
20120313,000544.SZ,6.5053,6.5793,6.4868,6.5669,6.5176,0.049300000000000566,0.7564,54650.49,57994.7108,2.0282,1.13,6.4732,47506.84,6.4861,58950.436,6.4834,69264.9192,6.4057,69972.9152,6.3215,69727.7127,,,,
20120314,000544.SZ,6.5793,6.6224,6.1045,6.1661,6.5669,-0.40080000000000027,-6.1033,80217.79,83674.898,2.977,1.69,6.4362,53227.73,6.4639,60637.748,6.464,67776.7885,6.4066,71567.1933,6.3279,69797.536,,,,
20120315,000544.SZ,6.1661,6.2463,5.975,6.0366,6.1661,-0.12950000000000017,-2.1002,49221.18,48572.6211,1.8267,0.92,6.3536,54275.718,6.4232,58096.041,6.4313,65101.1377,6.3946,68903.5071,6.3256,69255.494,,,,
20120316,000544.SZ,6.197,6.3511,6.1291,6.2463,6.0366,0.20969999999999978,3.4738,55456.46,56061.8827,2.0581,1.02,6.3067,56323.38,6.3832,55036.516,6.4085,59569.2146,6.3946,68029.1048,6.3293,68553.7937,,,,
20120319,000544.SZ,6.1661,6.2586,6.123,6.2525,6.2463,0.0062000000000006494,0.0993,40386.02,40508.0419,1.4988,0.72,6.2537,55986.388,6.353,52252.569,6.3981,57803.1646,6.3984,68041.8886,6.3347,68297.3503,,,,
20120320,000544.SZ,6.2278,6.2586,6.1106,6.1291,6.2525,-0.12340000000000018,-1.9736,31855.8,31865.1359,1.1822,0.57,6.1661,51427.45,6.3197,49467.145,6.3739,54512.2069,6.3928,66256.9357,6.3369,67368.0017,,,,
20120321,000544.SZ,6.1353,6.2463,6.123,6.1908,6.1291,0.06170000000000009,1.0067,25014.03,25070.1657,0.9283,0.49,6.1711,40386.698,6.3036,46807.214,6.3388,49817.0008,6.3852,63783.781,6.3382,66217.6587,,,,
20120322,000544.SZ,6.1908,6.2093,6.1106,6.1353,6.1908,-0.05550000000000033,-0.8965,17758.26,17716.4507,0.659,0.44,6.1908,34094.114,6.2722,44184.916,6.3065,45934.9062,6.3714,60230.0833,6.3355,63148.7983,,,,
20120323,000544.SZ,6.1045,6.1168,5.9565,5.9811,6.1353,-0.15420000000000034,-2.5133,25796.81,25219.3926,0.9574,0.76,6.1378,28162.184,6.2222,42242.782,6.2695,43326.1962,6.3535,58388.1095,6.3285,61809.5583,,,,
20120326,000544.SZ,5.9811,6.0181,5.9565,5.9996,5.9811,0.018500000000000405,0.3093,10789.46,10470.0416,0.4004,0.38,6.0872,22242.872,6.1704,39114.63,6.2425,40185.8977,6.3335,54160.7748,6.3219,60197.5677,,,,
20120327,000544.SZ,6.0305,6.0675,5.9688,5.9873,5.9996,-0.012299999999999756,-0.205,13059.78,12750.6942,0.4847,0.59,6.0588,18483.668,6.1125,34955.559,6.2069,37807.3238,6.3109,50782.4481,6.3166,59074.962,,,,
20120328,000544.SZ,5.9688,5.975,5.7468,5.753,5.9873,-0.23430000000000017,-3.9133,26066.53,24673.5423,0.9674,1.41,5.9713,18694.168,6.0712,29540.433,6.1509,36334.1223,6.2733,45958.4038,6.2987,56438.56,,,,
20120329,000544.SZ,5.7777,5.8023,5.6728,5.7468,5.753,-0.006199999999999761,-0.1078,22939.47,21376.3622,0.8513,1.23,5.8936,19730.41,6.0422,26912.262,6.0916,34862.4677,6.2428,44034.3467,6.282,54742.5787,,,,
20120330,000544.SZ,5.753,5.8455,5.7283,5.8208,5.7468,0.07399999999999984,1.2877,20742.84,19486.9914,0.7698,1.05,5.8615,18719.616,5.9996,23440.9,6.0343,32254.1869,6.2131,41467.8986,6.2703,54096.7547,,,,
20120405,000544.SZ,5.8023,5.938,5.7962,5.9256,5.8208,0.1048,1.8004,19044.38,18178.9908,0.7068,1.02,5.8467,20370.6,5.9669,21306.736,6.0158,27548.54,6.1787,38277.0733,6.2596,52420.2403,,,,
20120406,000544.SZ,5.9503,6.0058,5.8948,5.938,5.9256,0.012399999999999523,0.2093,24562.3,23701.2922,0.9115,1.21,5.8368,22671.104,5.9478,20577.386,6.0082,25651.7031,6.1494,36197.8738,6.2459,50673.9743,6.1747,67109.703,,
20120409,000544.SZ,5.938,5.938,5.8023,5.8023,5.938,-0.13569999999999993,-2.2853,12634.35,12048.8765,0.4689,0.56,5.8467,19984.668,5.909,19339.418,5.974,22357.6946,6.118,33956.1743,6.2251,48015.589,6.1603,64801.8825,,
20120410,000544.SZ,5.8085,5.901,5.6112,5.901,5.8023,0.09870000000000001,1.701,19330.24,18186.5619,0.7174,0.97,5.8775,19262.822,5.8855,19496.616,5.947,20738.0192,6.0965,32418.8838,6.2099,46510.655,6.1586,62894.5988,,
20120411,000544.SZ,5.8332,5.9441,5.8208,5.9441,5.901,0.043099999999999916,0.7304,16131.45,15423.7234,0.5987,0.84,5.9022,18340.544,5.8818,18530.08,5.9327,19528.4538,6.0724,31092.7033,6.1941,43729.587,6.1621,60816.142,,
20120412,000544.SZ,5.9441,6.0305,5.8948,6.0305,5.9441,0.08640000000000025,1.4535,27034.94,26225.8395,1.0033,1.47,5.9232,19938.656,5.8849,20154.628,5.9204,19683.9085,6.051,30226.8362,6.1797,41830.597,6.1637,59394.4147,,
20120413,000544.SZ,6.0243,6.3018,5.9935,6.1353,6.0305,0.1048,1.7378,67790.81,67845.6045,2.5158,3.4,5.9626,28584.358,5.8997,25627.731,5.9204,23532.5662,6.0328,31451.59,6.1661,39844.5753,6.1618,57915.7442,,
20120416,000544.SZ,6.0551,6.0736,5.9256,6.0305,6.1353,-0.1048,-1.7081,38016.28,37002.0346,1.4108,1.33,6.0083,33660.744,5.9275,26822.706,5.9242,24472.5254,6.0073,30659.4848,6.1542,39000.2957,6.1554,55894.2468,,
20120417,000544.SZ,5.9935,6.0983,5.9503,5.9935,6.0305,-0.03699999999999992,-0.6135,28157.28,27523.0392,1.045,0.84,6.0268,35426.152,5.9522,27344.487,5.9237,25808.5115,5.999,28180.4129,6.1392,37450.93,6.1492,54474.1378,,
20120418,000544.SZ,6.0305,6.2278,5.9996,6.1106,5.9935,0.11709999999999976,1.9538,36637.83,36274.7191,1.3597,1.03,6.0601,39527.428,5.9811,28933.986,5.9332,27622.2077,6.0026,27581.2057,6.1213,35803.8007,6.1523,53087.9343,,
20120420,000544.SZ,6.0921,6.2894,6.0798,6.234,6.1106,0.12340000000000018,2.0194,54460.33,54805.1388,2.0211,1.38,6.1008,45012.506,6.012,32475.581,5.9702,29806.3462,6.002,27533.771,6.1106,35344.962,6.1615,53029.2827,,
20120423,000544.SZ,6.2525,6.3079,6.1538,6.1908,6.234,-0.04319999999999968,-0.693,53601.72,54130.8406,1.9892,1.19,6.1119,42174.688,6.0373,35379.523,6.0044,32164.9808,5.999,28163.09,6.1016,35141.3513,6.1636,52733.595,,
20120424,000544.SZ,6.16,6.2031,5.9318,6.0736,6.1908,-0.11720000000000041,-1.8931,43535.88,42792.7085,1.6157,1.03,6.1205,43278.608,6.0644,38469.676,6.0238,33918.2915,5.9964,28719.2843,6.0923,34872.1027,6.1681,52258.5373,,
20120425,000544.SZ,6.0551,6.2278,6.049,6.2155,6.0736,0.1418999999999997,2.3363,35003.57,34908.5857,1.299,0.81,6.1649,44647.866,6.0958,40037.009,6.0461,35145.9215,5.9976,29194.9767,6.0845,34572.847,6.1737,51929.7098,,
20120426,000544.SZ,6.2278,6.2648,6.1661,6.2216,6.2155,0.006099999999999994,0.0981,36751.88,37059.5977,1.3639,0.82,6.1871,44670.676,6.1236,42099.052,6.0679,36083.5815,6.0017,30099.4348,6.0759,34290.638,6.1783,51684.431,,
20120427,000544.SZ,6.2401,6.2586,6.123,6.1661,6.2216,-0.05549999999999944,-0.8921,32278.94,32454.6997,1.1979,0.72,6.1735,40234.398,6.1371,42623.452,6.0959,37594.7038,6.0105,30408.1076,6.0642,33964.2367,6.1828,51534.3118,,
20120502,000544.SZ,6.234,6.3018,6.1846,6.2648,6.1661,0.09870000000000001,1.6007,48058.41,48773.9338,1.7835,1.19,6.1883,39125.736,6.1501,40650.212,6.1239,39804.5631,6.0231,32182.8195,6.0541,33744.5007,6.1878,51736.1067,,
20120503,000544.SZ,6.2586,6.3511,6.2278,6.2894,6.2648,0.02459999999999951,0.3927,41005.68,41834.7725,1.5218,1.05,6.2315,38619.696,6.176,40949.152,6.1505,41717.9654,6.0375,33513.5767,6.0582,32437.4303,6.1931,51117.4832,,
20120504,000544.SZ,6.4806,6.8506,6.4436,6.4683,6.2894,0.1789000000000005,2.8445,152731.27,163517.3268,5.6681,3.95,6.282,62165.236,6.2235,53406.551,6.1842,51386.9138,6.0716,39545.231,6.0726,35887.7667,6.1991,52571.6303,,
20120507,000544.SZ,6.4189,6.8937,6.4189,6.8259,6.4683,0.3575999999999997,5.5285,163112.98,176091.685,6.0533,2.62,6.4029,87437.456,6.295,66054.066,6.2373,58719.3885,6.123,46220.16,6.0919,39476.3173,6.2106,54015.0555,,
20120508,000544.SZ,6.7704,6.8752,6.6348,6.7211,6.8259,-0.1048,-1.5353,108360.01,118361.7204,4.0214,1.24,6.5139,102653.67,6.3437,71444.034,6.2904,64130.4446,6.1658,50392.4062,6.1075,41742.117,6.2211,55019.7337,,
20120509,000544.SZ,6.6902,6.8382,6.6348,6.7396,6.7211,0.018500000000000405,0.2753,97012.17,106004.6349,3.6002,0.95,6.6089,112444.422,6.3986,75785.079,6.3478,69426.9746,6.2046,54105.1581,6.1279,43913.996,6.2324,55640.9988,,
20120510,000544.SZ,6.7211,6.7889,6.6348,6.7026,6.7396,-0.03699999999999992,-0.549,66951.26,72693.8126,2.4846,0.6,6.6915,117633.538,6.4615,78126.617,6.3933,71758.7769,6.241,56123.68,6.145,45311.9037,6.2416,55764.7812,,
20120511,000544.SZ,6.6902,6.8444,6.6594,6.7211,6.7026,0.018499999999999517,0.276,58461.32,63959.0354,2.1696,0.5,6.7421,98779.548,6.512,80472.392,6.4308,72066.5454,6.2848,58305.9167,6.1645,46668.6723,6.25,54908.7353,,
20120514,000544.SZ,6.7704,6.7766,6.5978,6.6163,6.7211,-0.1048,-1.5593,51021.87,55243.939,1.8935,0.52,6.7001,76361.326,6.5515,81899.391,6.4635,71868.0954,6.3188,59815.0419,6.1857,47509.5077,6.2571,54659.533,,
20120515,000544.SZ,6.5299,6.5793,6.4436,6.5238,6.6163,-0.09250000000000025,-1.3981,33270.74,35134.1938,1.2347,0.44,6.6607,61343.472,6.5873,81998.571,6.4982,71078.4692,6.3464,60631.1986,6.2031,48258.8837,6.2625,54228.2257,,
20120516,000544.SZ,6.5238,6.5731,6.4189,6.4189,6.5238,-0.10489999999999977,-1.608,25277.03,26615.9658,0.9381,0.41,6.5965,46996.444,6.6027,79720.433,6.5138,70330.2738,6.3649,60547.4886,6.2175,48666.1253,6.267,53870.5437,,
20120517,000544.SZ,6.4066,6.5916,6.4066,6.5608,6.4189,0.14190000000000058,2.2107,28549.2,30200.3823,1.0595,0.61,6.5682,39316.032,6.6298,78474.785,6.5399,69699.2985,6.3852,58678.8405,6.2444,48748.881,6.2716,52593.7205,,
20120518,000544.SZ,6.5916,6.6902,6.4929,6.5238,6.5608,-0.03700000000000081,-0.564,43030.97,46106.1757,1.5969,1.09,6.5287,36229.962,6.6354,67504.755,6.5674,70526.3777,6.4087,58917.6352,6.2703,49418.5977,6.2762,52080.5882,,
20120521,000544.SZ,6.5731,6.5793,6.2956,6.3079,6.5238,-0.21589999999999954,-3.3094,34489.06,35661.7681,1.2799,0.95,6.467,32923.4,6.5836,54642.363,6.5707,69482.5815,6.4236,59219.1486,6.2866,49876.805,6.2785,51986.7798,,
20120522,000544.SZ,6.3388,6.4436,6.3388,6.4066,6.3079,0.09870000000000001,1.5647,25160.83,26014.0438,0.9338,0.76,6.4436,31301.418,6.5521,46322.445,6.5797,68263.7469,6.4377,58672.6248,6.3026,50080.6867,6.2811,51250.4635,,
20120523,000544.SZ,6.4004,6.4868,6.3634,6.4498,6.4066,0.04319999999999968,0.6743,26731.36,27921.4146,0.992,0.85,6.4498,31592.284,6.5232,39294.364,6.5783,58571.4462,6.448,57352.1976,6.3197,50152.9887,6.2828,50413.4815,,
20120524,000544.SZ,6.4498,6.5299,6.3881,6.4004,6.4498,-0.049399999999999444,-0.7659,21808.94,22864.0965,0.8094,0.69,6.4177,30244.232,6.4929,34780.132,6.5456,47701.9046,6.458,55838.2557,6.3396,50458.8083,6.2824,49237.1987,,
20120525,000544.SZ,6.5053,6.7704,6.4621,6.5238,6.4004,0.12339999999999929,1.928,69619.51,74560.2353,2.5837,2.3,6.4177,35561.94,6.4732,35895.951,6.5304,44721.8662,6.4794,57080.3333,6.3604,52135.1173,6.2851,49322.8862,,
20120528,000544.SZ,6.5238,7.0232,6.4744,6.8567,6.5238,0.3329000000000004,5.1029,119569.82,131231.0973,4.4374,3.36,6.5275,52578.092,6.4972,42750.746,6.5394,46457.07,6.51,61107.2976,6.3908,55583.063,6.2924,49656.325,,
20120529,000544.SZ,6.8444,6.9122,6.7334,6.8629,6.8567,0.006199999999999761,0.0904,90154.07,99993.1424,3.3457,1.71,6.6187,65576.74,6.5312,48439.079,6.5518,48241.9015,6.5405,63650.259,6.4185,57687.034,6.2991,49758.8155,,
20120530,000544.SZ,6.8752,7.1959,6.8074,6.9184,6.8629,0.05550000000000033,0.8087,141600.86,160792.012,5.255,2.16,6.7124,88550.64,6.5811,60071.462,6.5669,54637.2508,6.5763,68856.0648,6.4446,60147.369,6.3054,49995.9722,,
20120531,000544.SZ,6.9924,7.1835,6.8752,6.9122,6.9184,-0.006199999999999761,-0.0896,137268.88,156381.1534,5.0942,1.55,6.8148,111642.628,6.6162,70943.43,6.5897,61271.6362,6.6072,73104.1824,6.474,63455.789,6.3141,51228.0423,,
20120601,000544.SZ,6.8259,6.9184,6.7272,6.7519,6.9122,-0.16030000000000033,-2.3191,74128.02,81701.627,2.751,0.66,6.8604,112544.33,6.6391,74053.135,6.6072,64414.5038,6.6292,74681.4367,6.4993,64988.147,6.3193,51219.5385,,
20120604,000544.SZ,6.6656,6.8382,6.5546,6.6224,6.7519,-0.12950000000000017,-1.918,66572.41,72553.0106,2.4706,0.59,6.8136,101944.848,6.6705,77261.47,6.6229,67591.0715,6.6365,70578.6338,6.5164,65985.9663,6.3188,50894.8835,,
20120605,000544.SZ,6.6594,6.7457,6.6101,6.6594,6.6224,0.03699999999999992,0.5587,43174.23,46722.1188,1.6023,0.42,6.7729,92548.88,6.6958,79062.81,6.6305,68716.0738,6.6286,64867.2648,6.5305,65609.763,6.3206,50477.3625,,
20120606,000544.SZ,6.6902,6.7026,6.4806,6.5484,6.6594,-0.11099999999999977,-1.6668,47115.98,50246.2527,1.7485,0.51,6.6989,73651.904,6.7056,81101.272,6.6324,69030.3054,6.6204,61950.8824,6.5425,65393.5717,6.322,50267.4615,,
20120607,000544.SZ,6.6286,6.7581,6.5546,6.5731,6.5484,0.024700000000000166,0.3772,57410.17,62052.0851,2.1306,0.78,6.631,57680.162,6.7229,84661.395,6.6528,70793.4677,6.6124,60065.0729,6.5591,65856.048,6.3257,50364.0753,,
20120608,000544.SZ,6.6224,6.7334,6.5854,6.6348,6.5731,0.06170000000000009,0.9387,44897.44,48477.9573,1.6662,0.78,6.6076,51834.046,6.734,82189.188,6.6703,72311.6685,6.6092,59014.891,6.5731,66185.8437,6.3288,50379.3453,,
20120611,000544.SZ,6.6471,7.1157,6.6286,7.0294,6.6348,0.3945999999999996,5.9474,130592.15,146614.8331,4.8464,2.52,6.689,64637.994,6.7513,83291.421,6.7149,80300.96,6.6239,62449.6924,6.6,69313.8527,6.338,51802.2453,,
20120612,000544.SZ,6.9739,7.0047,6.7766,6.8259,7.0294,-0.20350000000000001,-2.895,75821.57,84217.3385,2.8138,1.17,6.7223,71167.462,6.7476,81858.171,6.7476,84455.7777,6.6339,63630.6305,6.622,70765.2737,6.3431,52364.7552,,
20120613,000544.SZ,6.8444,6.9739,6.8136,6.9492,6.8259,0.12330000000000041,1.8064,72171.03,80924.7015,2.6784,1.01,6.8025,76178.472,6.7507,74915.188,6.7804,84652.0485,6.6541,65483.0252,6.6448,71569.0277,6.3495,52656.7642,,
20120614,000544.SZ,6.9122,7.0109,6.7334,6.7457,6.9492,-0.20350000000000001,-2.9284,63884.92,71430.3914,2.3709,0.84,6.837,77473.422,6.734,67576.792,6.7718,80368.5946,6.6697,67321.4962,6.66,72331.669,6.3591,52384.5497,,
20120615,000544.SZ,6.7951,7.1157,6.6717,7.1157,6.7457,0.3700000000000001,5.485,104079.8,116416.4059,3.8625,1.34,6.9332,89309.894,6.7704,70571.97,6.7913,81439.8046,6.6961,70918.1914,6.6816,70709.9533,6.3771,53298.86,,
20120618,000544.SZ,7.091,7.2205,6.9924,7.1034,7.1157,-0.012300000000000644,-0.1729,142636.84,164368.2726,5.2934,1.6,6.948,91718.832,6.8185,78178.413,6.8055,81519.4954,6.7237,75661.3281,6.6909,70027.4153,6.3914,54751.8663,,
20120619,000544.SZ,7.091,7.091,6.9122,6.9369,7.1034,-0.1665000000000001,-2.3439,68669.99,77727.2798,2.5484,0.75,6.9702,90288.516,6.8462,80727.989,6.8074,76242.6577,6.7537,77288.9914,6.6981,68704.4147,6.4028,55223.2658,,
20120620,000544.SZ,6.9677,7.1157,6.9061,6.9677,6.9369,0.03080000000000016,0.444,57386.35,65172.787,2.1297,0.64,6.9739,87331.58,6.8882,81755.026,6.824,74954.8369,6.7804,78823.54,6.7057,67383.554,6.4168,55648.775,,
