trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma13,ma_v_13,ma21,ma_v_21,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120
20120222,000065.SZ,3.8594,3.9578,3.8321,3.9578,3.9059,0.05190000000000028,1.3288,13476.38,19281.351,0.8296,0.78,3.9157,17712.444,3.7662,12548.186,3.7177,11643.1808,3.6155,8556.3476,3.5482,7636.262,,,,
20120223,000065.SZ,3.9605,3.9906,3.9031,3.925,3.9578,-0.032800000000000384,-0.8287,10903.73,15738.7093,0.6713,0.62,3.9173,13635.13,3.7998,12889.871,3.7446,11319.4785,3.6362,8823.1938,3.571,7901.5563,,,,
20120224,000065.SZ,3.9277,4.0042,3.8676,4.0015,3.925,0.07650000000000023,1.949,13946.21,20165.6978,0.8586,1.02,3.9436,12963.458,3.8394,13677.331,3.7827,12012.1092,3.6612,9271.1019,3.5996,8320.156,,,,
20120227,000065.SZ,4.0206,4.0507,3.9633,3.9769,4.0015,-0.024599999999999955,-0.6148,14091.76,20637.9569,0.8675,1.09,3.9534,12864.432,3.8744,14498.624,3.8127,12647.9662,3.6832,9792.9652,3.6229,8671.5487,,,,
20120228,000065.SZ,3.9168,3.9906,3.8703,3.8949,3.9769,-0.0820000000000003,-2.0619,9377.06,13443.339,0.5773,0.73,3.9512,12359.028,3.9039,14855.173,3.8363,12793.3646,3.7039,10140.8143,3.639,8857.5467,,,,
20120229,000065.SZ,3.9168,3.9168,3.8211,3.8293,3.8949,-0.06559999999999988,-1.6843,8494.46,12010.49,0.5229,0.69,3.9255,11362.644,3.9206,14537.544,3.8535,12979.7377,3.7255,10378.8886,3.6532,9019.988,,,,
20120301,000065.SZ,3.8293,3.8785,3.8211,3.843,3.8293,0.013700000000000045,0.3578,6150.77,8673.6421,0.3787,0.54,3.9091,10412.052,3.9132,12023.591,3.8701,13000.6562,3.7467,10564.999,3.6654,9085.9033,,,,
20120302,000065.SZ,3.8266,3.9359,3.8266,3.9195,3.843,0.07650000000000023,1.9906,11043.82,15706.2762,0.6799,1.06,3.8927,9831.574,3.9181,11397.516,3.8947,13403.1369,3.7709,10943.6581,3.6748,8893.3717,,,,
20120305,000065.SZ,3.9469,4.0097,3.9223,3.9605,3.9195,0.040999999999999925,1.0461,14484.49,21083.1386,0.8917,1.47,3.8894,9910.12,3.9214,11387.276,3.9176,13619.5785,3.7943,11421.6024,3.6938,9121.3333,,,,
20120306,000065.SZ,3.9605,3.9633,3.8539,3.9086,3.9605,-0.05190000000000028,-1.3104,7201.84,10275.6962,0.4434,0.73,3.8922,9475.076,3.9217,10917.052,3.917,11766.62,3.8102,11044.9348,3.7061,9179.248,,,,
20120307,000065.SZ,3.8539,3.9496,3.8266,3.8403,3.9086,-0.0682999999999998,-1.7474,7412.44,10559.2534,0.4563,0.78,3.8944,9258.672,3.9099,10310.658,3.9147,11005.6869,3.8261,11162.5743,3.7178,9249.664,,,,
20120308,000065.SZ,3.8621,3.9496,3.8621,3.9059,3.8403,0.06559999999999988,1.7082,7832.47,11189.5104,0.4822,0.85,3.907,9595.012,3.908,10003.532,3.913,10486.1162,3.8413,11258.1386,3.7321,9359.4083,,,,
20120309,000065.SZ,3.9414,4.0015,3.8949,3.9933,3.9059,0.08740000000000014,2.2376,14238.71,20642.9131,0.8766,1.48,3.9217,10233.99,3.9072,10032.782,3.9197,10665.7031,3.8606,11579.6543,3.7481,9729.611,,,,
20120312,000065.SZ,3.9769,4.0261,3.9769,4.0152,3.9933,0.02190000000000003,0.5484,11493.55,16835.8072,0.7076,1.12,3.9327,9635.802,3.911,9772.961,3.9241,10513.1777,3.8801,11837.8419,3.7666,10043.655,,,,
20120313,000065.SZ,4.0152,4.0152,3.9277,3.9469,4.0152,-0.06830000000000025,-1.701,21126.71,30582.1682,1.3006,2.19,3.9403,12420.776,3.9162,10947.926,3.9258,11299.5608,3.8953,12563.9314,3.7856,10631.382,,,,
20120314,000065.SZ,3.9633,4.1682,3.9277,3.9988,3.9469,0.05190000000000028,1.315,52745.81,77756.8861,3.2472,4.25,3.972,21487.45,3.9332,15373.061,3.9256,14284.1454,3.9143,14798.8952,3.8056,12314.8273,,,,
20120315,000065.SZ,3.9633,3.9633,3.6435,3.7173,3.9988,-0.2815000000000003,-7.0396,30969.93,42886.1934,1.9066,1.44,3.9343,26114.942,3.9206,17854.977,3.9057,15582.4662,3.9169,15717.9038,3.8158,13244.0923,,,,
20120316,000065.SZ,3.6735,3.7692,3.6462,3.7583,3.7173,0.04100000000000037,1.103,13445.85,18303.1708,0.8278,0.51,3.8873,25956.37,3.9045,18095.18,3.8951,15895.45,3.9094,14868.1681,3.8255,13544.032,,,,
20120319,000065.SZ,3.7446,3.7993,3.6981,3.7993,3.7583,0.040999999999999925,1.0909,10730.32,14733.1471,0.6606,0.41,3.8441,25803.724,3.8884,17719.763,3.8928,16067.4392,3.906,14555.1086,3.833,13397.9807,,,,
20120320,000065.SZ,3.7719,3.8129,3.6845,3.6845,3.7993,-0.11480000000000024,-3.0216,8782.49,12018.9746,0.5407,0.34,3.7916,23334.88,3.866,17877.828,3.8806,16269.8792,3.8944,14278.7086,3.8389,13525.9967,,,,
20120321,000065.SZ,3.7036,3.7309,3.6216,3.7036,3.6845,0.019099999999999895,0.5184,6553.88,8819.1166,0.4035,0.28,3.7326,14096.494,3.8523,17791.972,3.864,15924.4992,3.8848,14023.9371,3.8428,13550.272,,,,
20120322,000065.SZ,3.6626,3.7419,3.6626,3.7255,3.7036,0.02190000000000003,0.5913,6100.59,8282.684,0.3756,0.43,3.7342,9122.626,3.8343,17618.784,3.846,15279.5838,3.8737,13672.709,3.8474,13504.0623,,,,
20120323,000065.SZ,3.7255,3.7255,3.6052,3.6325,3.7255,-0.09299999999999997,-2.4963,8080.92,10812.5098,0.4975,0.89,3.7091,8049.64,3.7982,17003.005,3.8247,15347.2054,3.8598,13538.2895,3.8483,13571.0393,,,,
20120326,000065.SZ,3.6353,3.6435,3.5724,3.5943,3.6325,-0.03819999999999979,-1.0516,4226.28,5561.393,0.2602,0.53,3.6681,6748.832,3.7561,16276.278,3.8058,15102.1162,3.8404,13075.4357,3.8472,13515.9543,,,,
20120327,000065.SZ,3.5943,3.6626,3.5943,3.6325,3.5943,0.03819999999999979,1.0628,6411.18,8488.1932,0.3947,0.95,3.6577,6274.57,3.7247,14804.725,3.7848,14992.7862,3.824,12709.6938,3.8483,13535.9413,,,,
20120328,000065.SZ,3.6079,3.6079,3.3373,3.3619,3.6325,-0.27059999999999995,-7.4494,9441.77,11896.279,0.5813,1.5,3.5893,6852.148,3.661,10474.321,3.7362,14623.7908,3.7986,12712.7752,3.8383,13461.642,,,,
20120329,000065.SZ,3.3619,3.3674,3.2417,3.2827,3.3619,-0.07919999999999972,-2.3558,4965.65,6003.4151,0.3057,0.72,3.5008,6625.16,3.6175,7873.893,3.6799,14121.6446,3.7726,12544.7367,3.8171,12584.1537,,,,
20120330,000065.SZ,3.2799,3.3291,3.2581,3.2909,3.2827,0.008199999999999985,0.2498,4313.1,5195.7529,0.2655,0.65,3.4325,5871.596,3.5708,6960.618,3.6294,12828.29,3.7463,12457.2286,3.7978,12151.1047,,,,
20120405,000065.SZ,3.3209,3.3947,3.3073,3.3838,3.2909,0.09289999999999976,2.8229,4688.82,5772.2663,0.2887,0.8,3.3904,5964.104,3.5292,6356.468,3.5821,9131.5985,3.7208,12154.6095,3.7797,11821.169,,,,
20120406,000065.SZ,3.3619,3.4412,3.3619,3.4057,3.3838,0.02190000000000003,0.6472,4439.63,5528.4167,0.2733,0.74,3.345,5569.794,3.5013,5922.182,3.5581,7090.8062,3.6944,11676.2829,3.763,11572.354,3.6452,9404.9605,,
20120409,000065.SZ,3.3893,3.4139,3.3346,3.3346,3.4057,-0.07109999999999994,-2.0877,2759.03,3416.7416,0.1699,0.5,3.3395,4233.246,3.4644,5542.697,3.5255,6268.7431,3.667,11464.7205,3.7422,11215.109,3.6452,9425.6855,,
20120410,000065.SZ,3.3428,3.3619,3.2663,3.3565,3.3346,0.02190000000000003,0.6568,4356.83,5271.988,0.2682,1.03,3.3543,4111.482,3.4275,5368.321,3.4915,5778.4746,3.644,11319.2152,3.7233,10996.879,3.6472,9449.2177,,
20120411,000065.SZ,3.3346,3.4139,3.2854,3.3893,3.3565,0.03279999999999994,0.9772,4151.09,5126.3344,0.2556,1.01,3.374,4079.08,3.4032,4975.338,3.4688,5422.2131,3.6194,11143.9114,3.7029,10670.375,3.6513,9495.2655,,
20120412,000065.SZ,3.4166,3.4986,3.3701,3.4931,3.3893,0.10380000000000011,3.0626,7194.41,9072.25,0.4429,1.76,3.3958,4580.198,3.3931,5272.151,3.4526,5471.4846,3.5956,10808.4686,3.6868,10440.4633,3.6548,9556.006,,
20120413,000065.SZ,3.5095,3.5205,3.4439,3.4849,3.4931,-0.008199999999999985,-0.2347,9453.14,12030.3076,0.582,2.06,3.4117,5582.9,3.3783,5576.347,3.4341,5729.3731,3.5703,10711.3062,3.6731,10442.9993,3.656,9650.273,,
20120416,000065.SZ,3.4658,3.5369,3.4193,3.5068,3.4849,0.02190000000000003,0.6284,6444.94,8217.9806,0.3968,1.15,3.4461,6320.082,3.3928,5276.664,3.4244,5603.5285,3.5494,10012.1743,3.6623,10374.682,3.6578,9697.335,,
20120417,000065.SZ,3.4986,3.5478,3.4658,3.4685,3.5068,-0.0383,-1.0922,4888.63,6250.582,0.301,0.77,3.4685,6426.442,3.4114,5268.962,3.4147,5654.4785,3.5241,7733.261,3.6499,10332.6107,3.6576,9709.257,,
20120418,000065.SZ,3.4877,3.5751,3.4549,3.5478,3.4685,0.07929999999999993,2.2863,6630.45,8568.7674,0.4082,1.03,3.5002,6922.314,3.4371,5500.697,3.4082,5671.3454,3.516,6574.2381,3.6375,10185.4983,3.6561,9539.435,,
20120419,000065.SZ,3.5915,3.5915,3.5123,3.5369,3.5478,-0.01089999999999991,-0.3072,4001.41,5168.249,0.2463,0.58,3.509,6283.714,3.4524,5431.956,3.4217,5252.8562,3.5055,6124.5029,3.6233,9836.0623,3.6586,9478.6978,,
20120420,000065.SZ,3.515,3.5724,3.515,3.5533,3.5369,0.01639999999999997,0.4637,6505.99,8436.7846,0.4005,1.04,3.5227,5694.284,3.4672,5638.592,3.4425,5371.3438,3.4938,5923.3443,3.6115,9812.8673,3.6588,9496.0577,,
20120423,000065.SZ,3.5533,3.8785,3.4849,3.7227,3.5533,0.1694,4.7674,26620.72,36149.0205,1.6388,4.67,3.5658,9729.44,3.506,8024.761,3.4757,7087.3146,3.4956,6772.7838,3.6076,10453.1433,3.6627,9851.4037,,
20120424,000065.SZ,3.6489,3.6981,3.4521,3.5751,3.7227,-0.14760000000000018,-3.9649,17273.5,22685.4201,1.0634,1.78,3.5872,12206.414,3.5278,9316.428,3.4904,8055.3669,3.4895,7283.2419,3.5966,10767.8443,3.6643,10063.6263,,
20120425,000065.SZ,3.5396,3.6599,3.4931,3.5943,3.5751,0.019200000000000106,0.537,13825.64,18144.7157,0.8511,1.13,3.5965,13645.452,3.5483,10283.883,3.5049,8777.3677,3.4832,7651.1014,3.5833,10754.0753,3.6657,10241.8432,,
20120427,000065.SZ,3.4166,3.5533,3.4166,3.4685,3.5943,-0.1257999999999999,-3.5,10125.25,12844.7188,0.6233,0.74,3.5828,14870.22,3.5459,10576.967,3.5152,9344.0,3.4754,7748.4505,3.565,10708.4653,3.6658,10376.0602,,
20120502,000065.SZ,3.4713,3.5505,3.4713,3.5287,3.4685,0.06020000000000003,1.7356,8115.23,10432.9502,0.4996,0.55,3.5779,15192.068,3.5503,10443.176,3.5285,9633.1077,3.4723,7933.6386,3.5511,10274.7493,3.6683,10453.0657,,
20120503,000065.SZ,3.4904,3.5533,3.4904,3.5287,3.5287,0.0,0.0,6077.03,7854.5279,0.3741,0.4,3.5391,11083.33,3.5525,10406.385,3.5392,9781.2569,3.4674,7917.7267,3.5354,8719.1233,3.6705,10516.9753,,
20120504,000065.SZ,3.5533,3.6735,3.5533,3.6325,3.5287,0.10379999999999967,2.9416,14756.74,19625.9229,0.9085,1.33,3.5505,10579.978,3.5689,11393.196,3.5499,10362.9746,3.4803,8170.8205,3.5326,8178.6837,3.6742,10711.388,,
20120507,000065.SZ,3.6325,3.6681,3.597,3.6571,3.6325,0.024599999999999955,0.6772,9828.24,13094.4742,0.605,0.93,3.5631,9780.498,3.5798,11712.975,3.5631,10391.8285,3.4981,8402.3724,3.5292,8058.0967,3.6774,10801.0643,,
20120508,000065.SZ,3.679,3.679,3.5997,3.6298,3.6571,-0.02729999999999988,-0.7465,7641.94,10154.1807,0.4705,0.78,3.5954,9283.836,3.5891,12077.028,3.5726,10483.9054,3.5142,8560.8886,3.5236,7955.1507,3.6783,10676.5657,,
20120509,000065.SZ,3.5943,3.7719,3.5943,3.6544,3.6298,0.024599999999999955,0.6777,14958.1,20229.7264,0.9209,1.61,3.6205,10652.41,3.5992,12922.239,3.5869,11258.48,3.5271,9049.9019,3.5226,8161.0043,3.6807,10843.5005,,
20120510,000065.SZ,3.6735,3.6817,3.5751,3.5888,3.6544,-0.06559999999999988,-1.7951,6678.36,8821.1277,0.4111,0.63,3.6325,10772.676,3.5858,10928.003,3.5901,11262.1654,3.5358,9156.5081,3.5187,8165.1537,3.6808,10857.7128,,
20120514,000065.SZ,3.9469,3.9469,3.9469,3.9469,3.5888,0.35809999999999986,9.9783,10380.35,14989.2254,0.639,0.96,3.6954,9897.398,3.623,10238.688,3.6216,11752.8531,3.565,9519.4281,3.5261,8307.8123,3.6867,10905.9373,,
20120515,000065.SZ,3.9633,4.2284,3.9578,4.0944,3.9469,0.1475000000000004,3.7371,85493.47,127605.4613,5.2632,8.64,3.7829,25030.444,3.673,17405.471,3.6632,17828.8131,3.6001,13383.0776,3.5415,10888.2307,3.6949,12229.635,,
20120516,000065.SZ,3.966,4.0179,3.8321,3.8895,4.0944,-0.2049000000000003,-5.0044,34375.1,48868.803,2.1162,1.37,3.8348,30377.076,3.7151,19830.456,3.6761,18425.3038,3.6239,14822.3162,3.5514,11893.1913,3.6993,12704.5728,,
20120517,000065.SZ,3.7993,3.8813,3.7555,3.8102,3.8895,-0.07929999999999993,-2.0388,22158.18,30911.1078,1.3641,0.73,3.866,31817.092,3.7432,21234.751,3.6941,18801.0485,3.639,15534.8767,3.5573,12418.0913,3.7028,12977.0163,,
20120518,000065.SZ,3.8075,3.8375,3.7091,3.7391,3.8102,-0.07109999999999994,-1.866,19127.27,26305.4806,1.1775,0.6,3.896,34306.874,3.7643,22539.775,3.7053,19208.8662,3.6511,15995.5495,3.5699,12740.9413,3.7041,13101.2917,,
20120521,000065.SZ,3.7665,3.7965,3.6845,3.6927,3.7391,-0.04640000000000022,-1.2409,13100.58,17906.3271,0.8065,0.38,3.8452,34850.92,3.7703,22374.159,3.7225,19437.7377,3.66,16312.4848,3.5835,13012.1057,3.7003,12798.1297,,
20120522,000065.SZ,3.7337,3.7419,3.6708,3.7145,3.6927,0.021800000000000264,0.5904,14551.47,19714.0552,0.8958,0.42,3.7692,20662.52,3.776,22846.482,3.7368,19932.8331,3.6717,16772.62,3.5976,13353.3847,3.6977,12752.2447,,
20120523,000065.SZ,3.7173,3.7391,3.5997,3.6243,3.7145,-0.09020000000000028,-2.4283,15099.19,20244.0523,0.9295,0.73,3.7162,16807.338,3.7755,23592.207,3.7442,20626.8454,3.6754,17175.8933,3.6057,13700.397,3.6927,12760.783,,
20120524,000065.SZ,3.6298,3.6872,3.6161,3.6517,3.6243,0.02740000000000009,0.756,8528.09,11376.7174,0.525,0.51,3.6845,14081.32,3.7752,22949.206,3.7456,20147.7185,3.6808,17391.4495,3.6139,13836.679,3.6884,12704.5165,,
20120525,000065.SZ,3.6653,3.6653,3.5041,3.556,3.6517,-0.0956999999999999,-2.6207,12717.12,16622.8756,0.7829,0.9,3.6478,12799.29,3.7719,23553.082,3.7379,20369.94,3.6809,17687.2176,3.6212,14168.6153,3.6817,12691.8622,,
20120528,000065.SZ,3.5615,3.5833,3.4439,3.5833,3.556,0.02729999999999988,0.7677,8850.23,11372.7664,0.5448,0.69,3.626,11949.22,3.7356,23400.07,3.7343,20462.8854,3.6743,16841.0038,3.6288,14318.3953,3.676,12657.6372,,
20120529,000065.SZ,3.5833,3.6872,3.5533,3.6571,3.5833,0.07379999999999987,2.0596,11618.4,15488.0497,0.7153,0.97,3.6145,11362.606,3.6918,16012.563,3.7345,20205.9854,3.6782,16571.7133,3.6377,14567.3057,3.6703,12618.8403,,
20120530,000065.SZ,3.6462,3.6763,3.6079,3.6353,3.6571,-0.02179999999999982,-0.5961,8941.28,11915.9399,0.5504,0.79,3.6167,10131.024,3.6664,13469.181,3.7381,20380.0562,3.6802,16339.1248,3.6425,14625.5347,3.6646,12532.999,,
20120531,000065.SZ,3.5533,3.6353,3.5478,3.6025,3.6353,-0.03279999999999994,-0.9023,9721.1,12749.1488,0.5985,0.96,3.6068,10369.626,3.6456,12225.473,3.7116,20329.3446,3.6865,16319.8795,3.6464,14634.4667,3.6597,12538.733,,
20120601,000065.SZ,3.5724,3.6517,3.5724,3.6298,3.6025,0.02729999999999988,0.7578,7658.32,10153.2066,0.4715,0.74,3.6216,9357.866,3.6347,11078.578,3.6758,14342.0254,3.6914,16298.1219,3.6505,14674.9127,3.6564,12524.7973,,
20120604,000065.SZ,3.5533,3.6216,3.4986,3.5095,3.6298,-0.12029999999999985,-3.3142,7913.6,10284.9308,0.4872,0.85,3.6068,9170.54,3.6164,10559.88,3.6466,12306.5254,3.6904,16385.5776,3.6518,14775.745,3.6508,12554.1778,,
20120605,000065.SZ,3.5205,3.556,3.4631,3.4767,3.5095,-0.03279999999999994,-0.9346,5132.55,6570.4952,0.316,0.56,3.5708,7873.37,3.5926,9617.988,3.621,10996.8615,3.683,15927.2829,3.6495,14725.815,3.6435,12455.6567,,
20120606,000065.SZ,3.4795,3.5259,3.474,3.5041,3.4767,0.02740000000000009,0.7881,4146.13,5306.4604,0.2552,0.53,3.5445,6914.34,3.5806,8522.682,3.6029,9844.4662,3.6757,15656.7062,3.6484,14730.639,3.6359,12283.3507,,
20120607,000065.SZ,3.5259,3.5997,3.4849,3.4849,3.5041,-0.019200000000000106,-0.5479,5638.61,7324.1354,0.3471,0.82,3.521,6097.842,3.5639,8233.734,3.5869,9270.4685,3.6688,15561.3095,3.6461,14701.7263,3.6288,12257.2968,,
20120608,000065.SZ,3.5451,3.5779,3.4986,3.5423,3.4849,0.057399999999999896,1.6471,7381.21,9578.2302,0.4544,1.21,3.5035,6042.42,3.5626,7700.143,3.5737,8718.91,3.6635,15200.5052,3.6401,14060.4093,3.6238,12256.7763,,
20120611,000065.SZ,3.5259,3.6161,3.5013,3.5806,3.5423,0.0383,1.0812,4137.87,5426.6534,0.2547,0.68,3.5177,5287.274,3.5623,7228.907,3.5703,7875.7315,3.6631,15079.5295,3.6403,13622.555,3.6184,12195.1997,,
20120612,000065.SZ,3.597,3.597,3.4849,3.515,3.5806,-0.06559999999999988,-1.8321,5498.22,7078.4166,0.3385,1.04,3.5254,5360.408,3.5481,6616.889,3.5598,7642.6646,3.6425,14847.0471,3.6376,13344.9743,3.6104,12049.5248,,
20120613,000065.SZ,3.5205,3.5669,3.4986,3.5587,3.515,0.04369999999999985,1.2432,3786.01,4903.7992,0.2331,0.71,3.5363,5288.384,3.5404,6101.362,3.56,6955.6562,3.617,10956.2157,3.6406,13133.6663,3.6028,11921.0658,,
20120614,000065.SZ,3.5287,3.5697,3.5259,3.5478,3.5587,-0.01089999999999991,-0.3063,3247.88,4219.1866,0.1999,0.61,3.5489,4810.238,3.5349,5454.04,3.5573,6524.7062,3.6008,9473.9671,3.6413,12971.4213,3.5962,11623.0853,,
20120615,000065.SZ,3.5478,3.5642,3.4986,3.5314,3.5478,-0.01639999999999997,-0.4623,3633.0,4690.1464,0.2237,0.76,3.5467,4060.596,3.5251,5051.508,3.5476,5910.4446,3.5875,8591.8157,3.6414,12889.9537,3.5884,10804.5385,,
20120618,000065.SZ,3.5396,3.5669,3.5123,3.5587,3.5314,0.02729999999999988,0.7731,2806.26,3640.3997,0.1728,0.69,3.5423,3794.274,3.53,4540.774,3.5417,5438.52,3.5789,7814.6248,3.6389,12491.6043,3.5857,10335.144,,
20120619,000065.SZ,3.5396,3.6353,3.4385,3.6052,3.5587,0.046499999999999986,1.3067,6984.82,9162.168,0.43,1.84,3.5604,4091.594,3.5429,4726.001,3.5419,5228.0369,3.5747,7523.3981,3.6372,12396.8237,3.5832,10227.4602,,
20120620,000065.SZ,3.6243,3.6271,3.5314,3.5505,3.6052,-0.05469999999999997,-1.5173,5530.25,7251.0957,0.3405,1.35,3.5587,4440.442,3.5475,4864.413,3.5358,5064.3392,3.5669,7093.8162,3.6345,12326.434,3.579,10140.7923,,
20120621,000065.SZ,3.5778,3.5778,3.4817,3.4954,3.5503,-0.05489999999999995,-1.5463,4679.01,5987.2221,0.2881,1.05,3.5482,4726.668,3.5486,4768.453,3.5347,4815.5246,3.5608,6597.6171,3.6292,11983.7977,3.5759,10072.401,,
